,País,Categoria,Ano_Tipo,Valor,Ano,Tipo
13125,Venezuela,Uvas frescas,2003_Valor,0.0,2003,Valor
13126,Não consta na tabela,Uvas frescas,2003_Valor,0.0,2003,Valor
13127,Outros,Uvas frescas,2003_Valor,0.0,2003,Valor
13128,Africa do Sul,Suco,2003_Valor,0.0,2003,Valor
13129,Alemanha,Suco,2003_Valor,0.0,2003,Valor
13130,Argentina,Suco,2003_Valor,994132.0,2003,Valor
13131,Austria,Suco,2003_Valor,0.0,2003,Valor
13132,Canadá,Suco,2003_Valor,0.0,2003,Valor
13133,"Coreia do Sul, República",Suco,2003_Valor,2145.0,2003,Valor
13134,"Coreia do Norte, República",Suco,2003_Valor,0.0,2003,Valor
13135,Chile,Suco,2003_Valor,0.0,2003,Valor
13136,China,Suco,2003_Valor,0.0,2003,Valor
13137,Dinamarca,Suco,2003_Valor,0.0,2003,Valor
13138,Espanha,Suco,2003_Valor,0.0,2003,Valor
13139,Estados Unidos,Suco,2003_Valor,4555.0,2003,Valor
13140,França,Suco,2003_Valor,5.0,2003,Valor
13141,Guiana,Suco,2003_Valor,0.0,2003,Valor
13142,Israel,Suco,2003_Valor,0.0,2003,Valor
13143,itália,Suco,2003_Valor,0.0,2003,Valor
13144,Japão,Suco,2003_Valor,0.0,2003,Valor
13145,Líbano,Suco,2003_Valor,0.0,2003,Valor
13146,México,Suco,2003_Valor,0.0,2003,Valor
13147,Países Baixos,Suco,2003_Valor,0.0,2003,Valor
13148,Panamá,Suco,2003_Valor,0.0,2003,Valor
13149,Peru,Suco,2003_Valor,0.0,2003,Valor
13150,Portugal,Suco,2003_Valor,0.0,2003,Valor
13151,Reino Unido,Suco,2003_Valor,0.0,2003,Valor
13152,Taiwan,Suco,2003_Valor,0.0,2003,Valor
13153,Turquia,Suco,2003_Valor,0.0,2003,Valor
13154,Uruguai,Suco,2003_Valor,0.0,2003,Valor
13155,Venezuela,Suco,2003_Valor,0.0,2003,Valor
13156,Outros,Suco,2003_Valor,0.0,2003,Valor
13157,Afeganistão,Uvas passas,2003_Valor,0.0,2003,Valor
13158,África do Sul,Uvas passas,2003_Valor,96513.0,2003,Valor
13159,"Alemanha, República Democrática",Uvas passas,2003_Valor,0.0,2003,Valor
13160,Arábia Saudita,Uvas passas,2003_Valor,16900.0,2003,Valor
13161,Argentina,Uvas passas,2003_Valor,5741921.0,2003,Valor
13162,Austrália,Uvas passas,2003_Valor,0.0,2003,Valor
13163,Bélgica,Uvas passas,2003_Valor,141872.0,2003,Valor
13164,Chile,Uvas passas,2003_Valor,5283111.0,2003,Valor
13165,China,Uvas passas,2003_Valor,0.0,2003,Valor
13166,China Continental,Uvas passas,2003_Valor,0.0,2003,Valor
13167,Cingapura,Uvas passas,2003_Valor,0.0,2003,Valor
13168,Costa Rica,Uvas passas,2003_Valor,0.0,2003,Valor
13169,Emirados,Uvas passas,2003_Valor,259971.0,2003,Valor
13170,Espanha,Uvas passas,2003_Valor,0.0,2003,Valor
13171,Estados Unidos,Uvas passas,2003_Valor,767763.0,2003,Valor
13172,França,Uvas passas,2003_Valor,0.0,2003,Valor
13173,Grécia,Uvas passas,2003_Valor,0.0,2003,Valor
13174,Guiana Britânica,Uvas passas,2003_Valor,0.0,2003,Valor
13175,Índia,Uvas passas,2003_Valor,0.0,2003,Valor
13176,Irã,Uvas passas,2003_Valor,558656.0,2003,Valor
13177,Itália,Uvas passas,2003_Valor,0.0,2003,Valor
13178,Japão,Uvas passas,2003_Valor,0.0,2003,Valor
13179,México,Uvas passas,2003_Valor,0.0,2003,Valor
13180,Países Baixos,Uvas passas,2003_Valor,0.0,2003,Valor
13181,Paraguai,Uvas passas,2003_Valor,0.0,2003,Valor
13182,Peru,Uvas passas,2003_Valor,0.0,2003,Valor
13183,Portugal,Uvas passas,2003_Valor,0.0,2003,Valor
13184,Reino Unido,Uvas passas,2003_Valor,0.0,2003,Valor
13185,Suécia,Uvas passas,2003_Valor,0.0,2003,Valor
13186,Turquia,Uvas passas,2003_Valor,669604.0,2003,Valor
13187,Uruguai,Uvas passas,2003_Valor,17400.0,2003,Valor
13188,Uzbequistão,Uvas passas,2003_Valor,0.0,2003,Valor
13189,Venezuela,Uvas passas,2003_Valor,0.0,2003,Valor
13190,Não consta na tabela,Uvas passas,2003_Valor,0.0,2003,Valor
13191,Outros,Uvas passas,2003_Valor,0.0,2003,Valor
13192,Africa do Sul,Espumantes,2004_Peso,59.0,2004,Peso
13193,Alemanha,Espumantes,2004_Peso,22785.0,2004,Peso
13194,Argentina,Espumantes,2004_Peso,1008169.0,2004,Peso
13195,Austrália,Espumantes,2004_Peso,1310.0,2004,Peso
13196,Austria,Espumantes,2004_Peso,0.0,2004,Peso
13197,Bermudas,Espumantes,2004_Peso,0.0,2004,Peso
13198,Bahamas,Espumantes,2004_Peso,0.0,2004,Peso
13199,Bélgica,Espumantes,2004_Peso,0.0,2004,Peso
13200,Brasil,Espumantes,2004_Peso,5357.0,2004,Peso
13201,Bulgaria,Espumantes,2004_Peso,0.0,2004,Peso
13202,Canada,Espumantes,2004_Peso,0.0,2004,Peso
13203,Chile,Espumantes,2004_Peso,25920.0,2004,Peso
13204,Croácia,Espumantes,2004_Peso,0.0,2004,Peso
13205,Cuba,Espumantes,2004_Peso,0.0,2004,Peso
13206,Emirados Arabes Unidos,Espumantes,2004_Peso,0.0,2004,Peso
13207,Eslovênia,Espumantes,2004_Peso,0.0,2004,Peso
13208,Espanha,Espumantes,2004_Peso,209973.0,2004,Peso
13209,Estados Unidos,Espumantes,2004_Peso,0.0,2004,Peso
13210,França,Espumantes,2004_Peso,746383.0,2004,Peso
13211,Geórgia,Espumantes,2004_Peso,0.0,2004,Peso
13212,Grecia,Espumantes,2004_Peso,0.0,2004,Peso
13213,Hong Kong,Espumantes,2004_Peso,0.0,2004,Peso
13214,Hungria,Espumantes,2004_Peso,657.0,2004,Peso
13215,Indonesia,Espumantes,2004_Peso,0.0,2004,Peso
13216,Irlanda,Espumantes,2004_Peso,0.0,2004,Peso
13217,Israel,Espumantes,2004_Peso,1935.0,2004,Peso
13218,Itália,Espumantes,2004_Peso,1033793.0,2004,Peso
13219,Luxemburgo,Espumantes,2004_Peso,0.0,2004,Peso
13220,Mexico,Espumantes,2004_Peso,0.0,2004,Peso
13221,Moldávia,Espumantes,2004_Peso,0.0,2004,Peso
13222,Nova Zelândia,Espumantes,2004_Peso,0.0,2004,Peso
13223,Paises Baixos,Espumantes,2004_Peso,0.0,2004,Peso
13224,Panama,Espumantes,2004_Peso,0.0,2004,Peso
13225,Peru,Espumantes,2004_Peso,0.0,2004,Peso
13226,Portugal,Espumantes,2004_Peso,30305.0,2004,Peso
13227,Reino Unido,Espumantes,2004_Peso,0.0,2004,Peso
13228,Romenia,Espumantes,2004_Peso,0.0,2004,Peso
13229,Suíça,Espumantes,2004_Peso,0.0,2004,Peso
13230,Tunisia,Espumantes,2004_Peso,0.0,2004,Peso
13231,Ucrânia,Espumantes,2004_Peso,0.0,2004,Peso
13232,Uruguai,Espumantes,2004_Peso,180.0,2004,Peso
13233,Não consta na tabela,Espumantes,2004_Peso,0.0,2004,Peso
13234,Não declarados,Espumantes,2004_Peso,0.0,2004,Peso
13235,Outros,Espumantes,2004_Peso,0.0,2004,Peso
13236,Africa do Sul,Vinhos de mesa,2004_Peso,303489.0,2004,Peso
13237,Alemanha,Vinhos de mesa,2004_Peso,420075.0,2004,Peso
13238,Argélia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13239,Arábia Saudita,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13240,Argentina,Vinhos de mesa,2004_Peso,10202602.0,2004,Peso
13241,Armênia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13242,Austrália,Vinhos de mesa,2004_Peso,192539.0,2004,Peso
13243,Áustria,Vinhos de mesa,2004_Peso,1170.0,2004,Peso
13244,Bermudas,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13245,Bélgica,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13246,Bolívia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13247,Bósnia-Herzegovina,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13248,Brasil,Vinhos de mesa,2004_Peso,2088.0,2004,Peso
13249,Bulgária,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13250,Canada,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13251,Chile,Vinhos de mesa,2004_Peso,11134141.0,2004,Peso
13252,China,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13253,"Coreia do Sul, República",Vinhos de mesa,2004_Peso,450.0,2004,Peso
13254,Croácia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13255,Emirados Árabes Unidos,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13256,Eslovênia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13257,Eslováquia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13258,Espanha,Vinhos de mesa,2004_Peso,603666.0,2004,Peso
13259,Estados Unidos,Vinhos de mesa,2004_Peso,79531.0,2004,Peso
13260,França,Vinhos de mesa,2004_Peso,2092261.0,2004,Peso
13261,Geórgia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13262,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,2004_Peso,0.0,2004,Peso
13263,Grécia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13264,Hong Kong,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13265,Hungria,Vinhos de mesa,2004_Peso,10967.0,2004,Peso
13266,Indonesia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13267,Irlanda,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13268,Israel,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13269,Itália,Vinhos de mesa,2004_Peso,6190395.0,2004,Peso
13270,Japão,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13271,Iugoslavia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13272,Líbano,Vinhos de mesa,2004_Peso,662.0,2004,Peso
13273,Luxemburgo,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13274,Macedônia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13275,Marrocos,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13276,México,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13277,Moldávia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13278,Montenegro,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13279,Noruega,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13280,Nova Zelândia,Vinhos de mesa,2004_Peso,11774.0,2004,Peso
13281,Paises Baixos (Holanda),Vinhos de mesa,2004_Peso,0.0,2004,Peso
13282,Panamá,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13283,Peru,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13284,Porto Rico,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13285,Portugal,Vinhos de mesa,2004_Peso,4151101.0,2004,Peso
13286,Reino Unido,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13287,Republica Dominicana,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13288,Romênia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13289,Rússia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13290,San Marino,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13291,Sérvia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13292,Síria,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13293,Suíça,Vinhos de mesa,2004_Peso,4658.0,2004,Peso
13294,"Tcheca, República",Vinhos de mesa,2004_Peso,0.0,2004,Peso
13295,Tunísia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13296,Turquia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13297,Ucrânia,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13298,Uruguai,Vinhos de mesa,2004_Peso,660522.0,2004,Peso
13299,Não consta na tabela,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13300,Não declarados,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13301,Outros,Vinhos de mesa,2004_Peso,0.0,2004,Peso
13302,Argélia,Uvas frescas,2004_Peso,0.0,2004,Peso
13303,Argentina,Uvas frescas,2004_Peso,3344442.0,2004,Peso
13304,Brasil,Uvas frescas,2004_Peso,0.0,2004,Peso
13305,Chile,Uvas frescas,2004_Peso,2704764.0,2004,Peso
13306,Colômbia,Uvas frescas,2004_Peso,0.0,2004,Peso
13307,Egito,Uvas frescas,2004_Peso,0.0,2004,Peso
13308,Espanha,Uvas frescas,2004_Peso,7682.0,2004,Peso
13309,Estados Unidos,Uvas frescas,2004_Peso,14655.0,2004,Peso
13310,Grécia,Uvas frescas,2004_Peso,0.0,2004,Peso
13311,Itália,Uvas frescas,2004_Peso,0.0,2004,Peso
13312,México,Uvas frescas,2004_Peso,0.0,2004,Peso
13313,Peru,Uvas frescas,2004_Peso,0.0,2004,Peso
13314,Paraguai,Uvas frescas,2004_Peso,0.0,2004,Peso
13315,Portugal,Uvas frescas,2004_Peso,0.0,2004,Peso
13316,Panamá,Uvas frescas,2004_Peso,0.0,2004,Peso
13317,Reino Unido,Uvas frescas,2004_Peso,0.0,2004,Peso
13318,Uruguai,Uvas frescas,2004_Peso,0.0,2004,Peso
13319,Venezuela,Uvas frescas,2004_Peso,0.0,2004,Peso
13320,Não consta na tabela,Uvas frescas,2004_Peso,0.0,2004,Peso
13321,Outros,Uvas frescas,2004_Peso,0.0,2004,Peso
13322,Africa do Sul,Suco,2004_Peso,1876.0,2004,Peso
13323,Alemanha,Suco,2004_Peso,600.0,2004,Peso
13324,Argentina,Suco,2004_Peso,850000.0,2004,Peso
13325,Austria,Suco,2004_Peso,0.0,2004,Peso
13326,Canadá,Suco,2004_Peso,0.0,2004,Peso
13327,"Coreia do Sul, República",Suco,2004_Peso,4805.0,2004,Peso
13328,"Coreia do Norte, República",Suco,2004_Peso,0.0,2004,Peso
13329,Chile,Suco,2004_Peso,0.0,2004,Peso
13330,China,Suco,2004_Peso,0.0,2004,Peso
13331,Dinamarca,Suco,2004_Peso,0.0,2004,Peso
13332,Espanha,Suco,2004_Peso,0.0,2004,Peso
13333,Estados Unidos,Suco,2004_Peso,10450.0,2004,Peso
13334,França,Suco,2004_Peso,0.0,2004,Peso
13335,Guiana,Suco,2004_Peso,0.0,2004,Peso
13336,Israel,Suco,2004_Peso,2475.0,2004,Peso
13337,itália,Suco,2004_Peso,0.0,2004,Peso
13338,Japão,Suco,2004_Peso,0.0,2004,Peso
13339,Líbano,Suco,2004_Peso,0.0,2004,Peso
13340,México,Suco,2004_Peso,0.0,2004,Peso
13341,Países Baixos,Suco,2004_Peso,0.0,2004,Peso
13342,Panamá,Suco,2004_Peso,0.0,2004,Peso
13343,Peru,Suco,2004_Peso,0.0,2004,Peso
13344,Portugal,Suco,2004_Peso,0.0,2004,Peso
13345,Reino Unido,Suco,2004_Peso,0.0,2004,Peso
13346,Taiwan,Suco,2004_Peso,0.0,2004,Peso
13347,Turquia,Suco,2004_Peso,0.0,2004,Peso
13348,Uruguai,Suco,2004_Peso,0.0,2004,Peso
13349,Venezuela,Suco,2004_Peso,0.0,2004,Peso
13350,Outros,Suco,2004_Peso,0.0,2004,Peso
13351,Afeganistão,Uvas passas,2004_Peso,0.0,2004,Peso
13352,África do Sul,Uvas passas,2004_Peso,0.0,2004,Peso
13353,"Alemanha, República Democrática",Uvas passas,2004_Peso,0.0,2004,Peso
13354,Arábia Saudita,Uvas passas,2004_Peso,0.0,2004,Peso
13355,Argentina,Uvas passas,2004_Peso,12287672.0,2004,Peso
13356,Austrália,Uvas passas,2004_Peso,0.0,2004,Peso
13357,Bélgica,Uvas passas,2004_Peso,41500.0,2004,Peso
13358,Chile,Uvas passas,2004_Peso,933010.0,2004,Peso
13359,China,Uvas passas,2004_Peso,0.0,2004,Peso
13360,China Continental,Uvas passas,2004_Peso,0.0,2004,Peso
13361,Cingapura,Uvas passas,2004_Peso,0.0,2004,Peso
13362,Costa Rica,Uvas passas,2004_Peso,0.0,2004,Peso
13363,Emirados,Uvas passas,2004_Peso,329470.0,2004,Peso
13364,Espanha,Uvas passas,2004_Peso,0.0,2004,Peso
13365,Estados Unidos,Uvas passas,2004_Peso,470966.0,2004,Peso
13366,França,Uvas passas,2004_Peso,0.0,2004,Peso
13367,Grécia,Uvas passas,2004_Peso,0.0,2004,Peso
13368,Guiana Britânica,Uvas passas,2004_Peso,0.0,2004,Peso
13369,Índia,Uvas passas,2004_Peso,0.0,2004,Peso
13370,Irã,Uvas passas,2004_Peso,929370.0,2004,Peso
13371,Itália,Uvas passas,2004_Peso,0.0,2004,Peso
13372,Japão,Uvas passas,2004_Peso,0.0,2004,Peso
13373,México,Uvas passas,2004_Peso,0.0,2004,Peso
13374,Países Baixos,Uvas passas,2004_Peso,0.0,2004,Peso
13375,Paraguai,Uvas passas,2004_Peso,0.0,2004,Peso
13376,Peru,Uvas passas,2004_Peso,0.0,2004,Peso
13377,Portugal,Uvas passas,2004_Peso,0.0,2004,Peso
13378,Reino Unido,Uvas passas,2004_Peso,0.0,2004,Peso
13379,Suécia,Uvas passas,2004_Peso,0.0,2004,Peso
13380,Turquia,Uvas passas,2004_Peso,1666888.0,2004,Peso
13381,Uruguai,Uvas passas,2004_Peso,0.0,2004,Peso
13382,Uzbequistão,Uvas passas,2004_Peso,0.0,2004,Peso
13383,Venezuela,Uvas passas,2004_Peso,0.0,2004,Peso
13384,Não consta na tabela,Uvas passas,2004_Peso,0.0,2004,Peso
13385,Outros,Uvas passas,2004_Peso,0.0,2004,Peso
13386,Africa do Sul,Espumantes,2004_Valor,259.0,2004,Valor
13387,Alemanha,Espumantes,2004_Valor,77735.0,2004,Valor
13388,Argentina,Espumantes,2004_Valor,2760067.0,2004,Valor
13389,Austrália,Espumantes,2004_Valor,6507.0,2004,Valor
13390,Austria,Espumantes,2004_Valor,0.0,2004,Valor
13391,Bermudas,Espumantes,2004_Valor,0.0,2004,Valor
13392,Bahamas,Espumantes,2004_Valor,0.0,2004,Valor
13393,Bélgica,Espumantes,2004_Valor,0.0,2004,Valor
13394,Brasil,Espumantes,2004_Valor,17451.0,2004,Valor
13395,Bulgaria,Espumantes,2004_Valor,0.0,2004,Valor
13396,Canada,Espumantes,2004_Valor,0.0,2004,Valor
13397,Chile,Espumantes,2004_Valor,48350.0,2004,Valor
13398,Croácia,Espumantes,2004_Valor,0.0,2004,Valor
13399,Cuba,Espumantes,2004_Valor,0.0,2004,Valor
13400,Emirados Arabes Unidos,Espumantes,2004_Valor,0.0,2004,Valor
13401,Eslovênia,Espumantes,2004_Valor,0.0,2004,Valor
13402,Espanha,Espumantes,2004_Valor,660360.0,2004,Valor
13403,Estados Unidos,Espumantes,2004_Valor,0.0,2004,Valor
13404,França,Espumantes,2004_Valor,6768485.0,2004,Valor
13405,Geórgia,Espumantes,2004_Valor,0.0,2004,Valor
13406,Grecia,Espumantes,2004_Valor,0.0,2004,Valor
13407,Hong Kong,Espumantes,2004_Valor,0.0,2004,Valor
13408,Hungria,Espumantes,2004_Valor,1775.0,2004,Valor
13409,Indonesia,Espumantes,2004_Valor,0.0,2004,Valor
13410,Irlanda,Espumantes,2004_Valor,0.0,2004,Valor
13411,Israel,Espumantes,2004_Valor,5346.0,2004,Valor
13412,Itália,Espumantes,2004_Valor,2850765.0,2004,Valor
13413,Luxemburgo,Espumantes,2004_Valor,0.0,2004,Valor
13414,Mexico,Espumantes,2004_Valor,0.0,2004,Valor
13415,Moldávia,Espumantes,2004_Valor,0.0,2004,Valor
13416,Nova Zelândia,Espumantes,2004_Valor,0.0,2004,Valor
13417,Paises Baixos,Espumantes,2004_Valor,0.0,2004,Valor
13418,Panama,Espumantes,2004_Valor,0.0,2004,Valor
13419,Peru,Espumantes,2004_Valor,0.0,2004,Valor
13420,Portugal,Espumantes,2004_Valor,99071.0,2004,Valor
13421,Reino Unido,Espumantes,2004_Valor,0.0,2004,Valor
13422,Romenia,Espumantes,2004_Valor,0.0,2004,Valor
13423,Suíça,Espumantes,2004_Valor,0.0,2004,Valor
13424,Tunisia,Espumantes,2004_Valor,0.0,2004,Valor
13425,Ucrânia,Espumantes,2004_Valor,0.0,2004,Valor
13426,Uruguai,Espumantes,2004_Valor,1440.0,2004,Valor
13427,Não consta na tabela,Espumantes,2004_Valor,0.0,2004,Valor
13428,Não declarados,Espumantes,2004_Valor,0.0,2004,Valor
13429,Outros,Espumantes,2004_Valor,0.0,2004,Valor
13430,Africa do Sul,Vinhos de mesa,2004_Valor,665101.0,2004,Valor
13431,Alemanha,Vinhos de mesa,2004_Valor,550750.0,2004,Valor
13432,Argélia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13433,Arábia Saudita,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13434,Argentina,Vinhos de mesa,2004_Valor,17142493.0,2004,Valor
13435,Armênia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13436,Austrália,Vinhos de mesa,2004_Valor,561291.0,2004,Valor
13437,Áustria,Vinhos de mesa,2004_Valor,24677.0,2004,Valor
13438,Bermudas,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13439,Bélgica,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13440,Bolívia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13441,Bósnia-Herzegovina,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13442,Brasil,Vinhos de mesa,2004_Valor,16212.0,2004,Valor
13443,Bulgária,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13444,Canada,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13445,Chile,Vinhos de mesa,2004_Valor,22521618.0,2004,Valor
13446,China,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13447,"Coreia do Sul, República",Vinhos de mesa,2004_Valor,560.0,2004,Valor
13448,Croácia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13449,Emirados Árabes Unidos,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13450,Eslovênia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13451,Eslováquia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13452,Espanha,Vinhos de mesa,2004_Valor,2092080.0,2004,Valor
13453,Estados Unidos,Vinhos de mesa,2004_Valor,255328.0,2004,Valor
13454,França,Vinhos de mesa,2004_Valor,6201807.0,2004,Valor
13455,Geórgia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13456,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,2004_Valor,0.0,2004,Valor
13457,Grécia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13458,Hong Kong,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13459,Hungria,Vinhos de mesa,2004_Valor,26900.0,2004,Valor
13460,Indonesia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13461,Irlanda,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13462,Israel,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13463,Itália,Vinhos de mesa,2004_Valor,12223247.0,2004,Valor
13464,Japão,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13465,Iugoslavia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13466,Líbano,Vinhos de mesa,2004_Valor,2726.0,2004,Valor
13467,Luxemburgo,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13468,Macedônia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13469,Marrocos,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13470,México,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13471,Moldávia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13472,Montenegro,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13473,Noruega,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13474,Nova Zelândia,Vinhos de mesa,2004_Valor,107273.0,2004,Valor
13475,Paises Baixos (Holanda),Vinhos de mesa,2004_Valor,0.0,2004,Valor
13476,Panamá,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13477,Peru,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13478,Porto Rico,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13479,Portugal,Vinhos de mesa,2004_Valor,12084110.0,2004,Valor
13480,Reino Unido,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13481,Republica Dominicana,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13482,Romênia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13483,Rússia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13484,San Marino,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13485,Sérvia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13486,Síria,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13487,Suíça,Vinhos de mesa,2004_Valor,5917.0,2004,Valor
13488,"Tcheca, República",Vinhos de mesa,2004_Valor,0.0,2004,Valor
13489,Tunísia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13490,Turquia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13491,Ucrânia,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13492,Uruguai,Vinhos de mesa,2004_Valor,1089054.0,2004,Valor
13493,Não consta na tabela,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13494,Não declarados,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13495,Outros,Vinhos de mesa,2004_Valor,0.0,2004,Valor
13496,Argélia,Uvas frescas,2004_Valor,0.0,2004,Valor
13497,Argentina,Uvas frescas,2004_Valor,2027559.0,2004,Valor
13498,Brasil,Uvas frescas,2004_Valor,0.0,2004,Valor
13499,Chile,Uvas frescas,2004_Valor,1994691.0,2004,Valor
13500,Colômbia,Uvas frescas,2004_Valor,0.0,2004,Valor
13501,Egito,Uvas frescas,2004_Valor,0.0,2004,Valor
13502,Espanha,Uvas frescas,2004_Valor,11128.0,2004,Valor
13503,Estados Unidos,Uvas frescas,2004_Valor,17500.0,2004,Valor
13504,Grécia,Uvas frescas,2004_Valor,0.0,2004,Valor
13505,Itália,Uvas frescas,2004_Valor,0.0,2004,Valor
13506,México,Uvas frescas,2004_Valor,0.0,2004,Valor
13507,Peru,Uvas frescas,2004_Valor,0.0,2004,Valor
13508,Paraguai,Uvas frescas,2004_Valor,0.0,2004,Valor
13509,Portugal,Uvas frescas,2004_Valor,0.0,2004,Valor
13510,Panamá,Uvas frescas,2004_Valor,0.0,2004,Valor
13511,Reino Unido,Uvas frescas,2004_Valor,0.0,2004,Valor
13512,Uruguai,Uvas frescas,2004_Valor,0.0,2004,Valor
13513,Venezuela,Uvas frescas,2004_Valor,0.0,2004,Valor
13514,Não consta na tabela,Uvas frescas,2004_Valor,0.0,2004,Valor
13515,Outros,Uvas frescas,2004_Valor,0.0,2004,Valor
13516,Africa do Sul,Suco,2004_Valor,1124.0,2004,Valor
13517,Alemanha,Suco,2004_Valor,1791.0,2004,Valor
13518,Argentina,Suco,2004_Valor,658747.0,2004,Valor
13519,Austria,Suco,2004_Valor,0.0,2004,Valor
13520,Canadá,Suco,2004_Valor,0.0,2004,Valor
13521,"Coreia do Sul, República",Suco,2004_Valor,1344.0,2004,Valor
13522,"Coreia do Norte, República",Suco,2004_Valor,0.0,2004,Valor
13523,Chile,Suco,2004_Valor,0.0,2004,Valor
13524,China,Suco,2004_Valor,0.0,2004,Valor
13525,Dinamarca,Suco,2004_Valor,0.0,2004,Valor
13526,Espanha,Suco,2004_Valor,0.0,2004,Valor
13527,Estados Unidos,Suco,2004_Valor,13762.0,2004,Valor
13528,França,Suco,2004_Valor,0.0,2004,Valor
